salary,educationType,jobTitle,qualification,gender,dateModify,skills,otherInfo
25000,Среднее профессиональное,менеджер,юрист,Женский,2021-09-28,,
40000,,,,Женский,2021-09-25,,хороший
20000,Высшее,,,Женский,2021-04-06,,
25000,Среднее,,,Мужской,2021-02-24,,
30000,Среднее профессиональное,водител,автомеханик,Мужской,2019-05-16,,
30000,Среднее профессиональное,директор,техник,Женский,2020-10-02,,
40000,Среднее профессиональное,кондитер,,Женский,2021-03-19,,
30000,Высшее,,,Женский,2021-07-01,,
25000,,,,Женский,2021-04-07,,
30000,Среднее профессиональное,,,Женский,2021-07-14,,
30000,Высшее,воспитател,,Женский,2021-07-13,уверен,
50000,Высшее,инженер,инженер,Мужской,2021-10-19,,
20000,,,,Женский,2021-09-22,,
15000,Среднее профессиональное,оператор,,Женский,2021-05-16,,
30000,Среднее,,,Женский,2021-06-17,,
35000,Высшее,бухгалтер,экономист,,2021-03-04,,
30000,Среднее,,,Женский,2021-06-03,,
35000,,,,Женский,2021-10-12,,
25000,Среднее профессиональное,,,Мужской,2021-10-19,,
12000,,,,,2020-05-25,,
50000,,,,Мужской,2021-11-17,,
25000,,,,Мужской,2021-04-01,,
18000,Среднее,,,Женский,2021-09-30,,
100000,Среднее профессиональное,,,Мужской,2019-05-16,,
30000,,,,Мужской,2020-07-12,,
28000,Среднее профессиональное,,техник,Женский,2021-11-22,,
20000,Высшее,,,Женский,2021-06-12,,
15000,Среднее,,,Женский,2021-09-09,ответствен,
40000,Среднее профессиональное,,,Мужской,2021-02-05,,
45000,Высшее,,,Мужской,2021-08-01,,
50000,,,,Мужской,2021-04-05,,
20000,,,,Женский,2021-04-06,,
20000,,,,Женский,2021-03-20,,
25000,,,,Женский,2021-01-21,,
20000,Среднее профессиональное,,воспитател,Женский,2021-07-20,ответствен,
20000,,,,Мужской,2020-07-08,,
35000,Среднее,сторож,,Мужской,2020-08-24,,
15000,,,,Мужской,2021-02-16,,
20000,Среднее профессиональное,секретар,бухгалтер,Женский,2021-06-11,,
12130,,,,Женский,2021-07-13,,
15000,,,,Женский,2021-04-06,,
20000,Среднее профессиональное,,,Мужской,2021-03-27,,
75000,Высшее,,инженер,Мужской,2021-10-06,,
20000,Среднее,,,Женский,2021-07-22,,
25000,Среднее профессиональное,секретар,контролер,Женский,2021-03-11,,
25000,Среднее профессиональное,слесар,техник,Мужской,2019-12-03,,молодой
25000,Высшее,кассир,бухгалтер,Женский,2021-10-10,"грамотн, опытн, устн",
25000,Среднее профессиональное,пекар,кондитер,Женский,2021-05-25,,
20000,,контролер,,Женский,2021-04-15,ответствен,
20000,,,,Женский,2021-02-13,,
30000,Среднее профессиональное,менеджер,менеджер,Женский,2021-06-10,аналитическ,
15000,Среднее,,,Мужской,2020-06-30,,
60000,Высшее,,инженер,Женский,2021-09-22,,
20000,,,,Женский,2021-05-01,,
60000,Среднее,водител,,Мужской,2021-03-10,,
45000,Среднее профессиональное,преподавател,техник,Женский,2021-01-31,ответствен,
40000,Среднее профессиональное,водител,,Мужской,2021-08-20,"Word, водительск, Excel",
11280,,,,Женский,2021-11-15,,
40000,Высшее,,,Женский,2021-10-01,,
15000,Среднее,сторож,,Мужской,2021-07-01,,
40000,Незаконченное высшее,,,Женский,2021-09-08,,
30000,,,,Мужской,2021-05-08,,
40000,Среднее профессиональное,,техник,Женский,2021-10-12,,
20000,Среднее,продавец,,Женский,2021-07-16,,
80000,Высшее,,экономист,Женский,2021-01-09,,
40000,Среднее профессиональное,кладовщик,бухгалтер,Женский,2021-02-08,"исполнительн, аккуратн",
30000,Высшее,,,Женский,2020-10-16,"английск, Office, свободн, грамотн, оргтехник, базов, устн",
49999,Высшее,электромонтажник,учител,Мужской,2020-08-12,"бухгалтерск, организаторск, техническ",
40000,Среднее профессиональное,бухгалтер,,Женский,2021-07-26,,
15000,Высшее,менеджер,переводчик,Женский,2020-06-21,"Office, делов, оперативн",
50000,,,,Мужской,2020-10-08,,
25000,Среднее,,,Женский,2021-07-21,,
30000,,менеджер,,Мужской,2021-04-12,,
25000,,,,,2020-09-15,,
30000,Среднее профессиональное,,,Мужской,2021-11-30,,
15000,Среднее,продавец,,Женский,2021-07-15,,
15000,,,,Женский,2021-11-04,,
35000,Незаконченное высшее,,экономист,Женский,2021-09-03,"Microsoft, Word, Internet, английск, водительск, Outlook, Office, уверен, Excel, базов",
45000,Среднее профессиональное,,,Мужской,2020-04-15,,
45000,Среднее профессиональное,водител,механик,Мужской,2021-03-16,,
35000,Высшее,инспектор,,,2019-05-16,"Word, Internet, PowerPoint, Excel",
35000,Высшее,,учител,Женский,2020-07-02,,
15000,Среднее профессиональное,продавец,,Женский,2021-02-08,стрессоустойчив,
30000,Высшее,электромонтер,,Мужской,2021-03-31,,
30000,Среднее,,,Мужской,2021-04-08,,
80000,Высшее,логистик,экономист,Женский,2021-01-16,,
17000,Высшее,инженер,инженер,Женский,2021-06-25,"свободн, компьютерн, способн",
25000,Высшее,инспектор,,Женский,2021-02-17,,
25000,Среднее,,,Мужской,2020-06-08,,
25000,Высшее,,,Женский,2021-10-03,,
30000,Высшее,,инженер,Мужской,2021-06-25,,
12000,Высшее,,психолог,Женский,2021-03-09,,свободный
80000,Среднее профессиональное,повар,,Мужской,2021-01-16,,
25000,Высшее,учител,,Женский,2021-04-01,,
30000,Среднее профессиональное,,,Мужской,2020-09-22,,
20000,,,,Мужской,2020-10-06,,
10800,Среднее профессиональное,,химик,Женский,2021-03-27,,
28000,Высшее,,,Женский,2021-10-04,,
15000,Среднее,дворник,,Мужской,2020-08-13,,
20000,Среднее профессиональное,продавец,менеджер,Женский,2021-02-02,"стрессоустойчив, исполнительн, коммуникабельн",
25000,,,,Мужской,2020-07-20,,
20000,,менеджер,,Женский,2021-03-04,,
4500,Среднее профессиональное,слесар,техник,Мужской,2020-05-17,,
